Date,returns,abs_returns,range,vol_chg,vol_5,vol_20,target,vol_60,vol_ratio
2017-10-03,0.002140221859656928,0.002140221859656928,0.0026101544748725106,0.12392856504672015,0.0013072734051119703,0.002882628480442956,0,0.004337256637280432,0.6646202246059473
2017-10-04,0.0011863735619094848,0.0011863735619094848,0.0034760818062992086,-0.1773329876452024,0.0014101270266184674,0.002852372614850393,1,0.004332789369177708,0.6583224735412713
2017-10-05,0.005925044663667329,0.005925044663667329,0.0058116536018854095,0.1268761207203524,0.0018544020110740566,0.002988181949828127,0,0.004295933597893971,0.6955838310194196
2017-10-06,-0.0011385467012613815,0.0011385467012613815,0.0033415530960520046,0.23867030974517334,0.0027479733164079523,0.0029862930669769605,0,0.004301596311458947,0.6942290374905304
2017-10-09,-0.001651391088458899,0.001651391088458899,0.004134684246410211,-0.8120347244805269,0.0030317836297396434,0.0022404805079608812,0,0.004281590757223628,0.5232822647005403
2017-10-10,0.002638398570008093,0.002638398570008093,0.0042023695889487345,0.1844996274127691,0.0030744992060419488,0.002208778121192669,0,0.004287961485260923,0.5151114646866434
2017-10-11,0.001570806476996926,0.001570806476996926,0.002744870741568579,0.10185835938161034,0.0030728786124900576,0.0022046657113055732,0,0.004289376246785675,0.5139828227840075
2017-10-12,-0.0014897758569771566,0.0014897758569771566,0.0027097174169812607,-0.012860718912862104,0.0019792927355432,0.002262188441262993,0,0.004253638719230002,0.531824301635212
2017-10-13,0.0012172519341626187,0.0012172519341626187,0.002471091940983158,0.15216574347934655,0.0019243373401777212,0.0022617896952395297,0,0.004254330414915403,0.5316441072159895
2017-10-16,0.0013336208781531552,0.0013336208781531552,0.002702758434576924,-0.3602940760442587,0.001529137206492185,0.0022506070944578347,0,0.004250697080331669,0.5294677677389862
2017-10-17,0.0007051983601823769,0.0007051983601823769,0.0021137845631251585,-0.19148123599937794,0.0012467123828849107,0.0022523051208046844,0,0.004249082712733407,0.5300685519853745
2017-10-18,0.000978419403721939,0.000978419403721939,0.0017597252701942766,0.2589217774013197,0.0011648601311614517,0.0022459737744519146,0,0.004242987185214514,0.5293378642005878
2017-10-19,0.0002737902230048209,0.0002737902230048209,0.005785979773976087,0.4147376085888573,0.0004257047415558829,0.002073357221099031,1,0.004242533658807996,0.48870731214930946
2017-10-20,0.005160372087019584,0.005160372087019584,0.0053284992961408215,0.3650348634451159,0.001978150617089275,0.0022294751993940536,1,0.004276923838820737,0.5212800796585566
2017-10-23,-0.003889390613474218,0.003889390613474218,0.005817894018883179,-0.3330576612462245,0.0032094341425706768,0.002415059612977323,0,0.004311827036492938,0.56010122682046
2017-10-24,0.0017572157256762206,0.0017572157256762206,0.00265042361339266,0.046176675684962955,0.003248557203740727,0.002408138494367752,1,0.004310675865146865,0.5586452263410222
2017-10-25,-0.004950153705103757,0.004950153705103757,0.009048523715556124,0.43791420030819,0.004149707787856825,0.0027323355517417346,0,0.004367913658760266,0.6255470609547823
2017-10-26,0.001292704831874857,0.001292704831874857,0.0032078557276153698,-0.3960442892733035,0.004211309846113571,0.002732698676442923,1,0.004368733094822518,0.6255128471184253
